title,price,company,moq,rating,nop,image,link,scrapedAt
Custom Cardboard Box for Chocolate bar Luxury Ramadan Sweet Chocolate Packing Gift Box Empty Magnetic Packaging Boxes,0.70-1.08,"Dongguan Impackaging Co., Ltd.",Min. order: 500 pieces,5.0,nil,https://s.alicdn.com/@sc04/kf/H3f2a92532ccc40f28a45f6e457e70c49x.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Custom-Cardboard-Box-for-Chocolate-bar_60739203039.html,2025-02-19T09:42:53.921Z
Bestyle Custom Food Grade Plastic Tray Insert Luxury Packaging Logo Foil Hot Stamping Chocolate Paper Box,1.20,Shenzhen Bestyle Printing And Packaging Limited,Min. order: 500 pieces,5.0,"24,031 sold",https://s.alicdn.com/@sc04/kf/Hb420e6721dbe4126bed404552837eb75z.png_300x300.png,https://www.alibaba.com/product-detail/Bestyle-Custom-Food-Grade-Plastic-Tray_1600990859404.html?s=p,2025-02-19T09:42:54.091Z
Cardboard Box Custom Carton Packaging Carton Packaging for Cloth Box Packaging Box With logo,0.29-1.99,"Fuzhou Shanli Printing Co., Ltd.",Min. order: 500 pieces,4.9,64 views,https://s.alicdn.com/@sc04/kf/Hc8056cc119e84e8fb4930cb3d0404dcf2.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Cardboard-Box-Custom-Carton-Packaging-Carton_1601015019673.html,2025-02-19T09:42:54.265Z
Custom Luxury Empty Chocolate Covered Strawberry Boxes With Insert Recycled Materials 4C Printing For Gift Packaging,0.03-0.08,"Shantou Jinpai Cultural Creativity And Technology Co., Ltd",Min. order: 200 pieces,4.8,"3,201 sold",https://s.alicdn.com/@sc04/kf/H66e904df5f054a27aebf1b75290a742fh.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Custom-Luxury-Empty-Chocolate-Covered-Strawberry_1601294962409.html?s=p,2025-02-19T09:42:54.422Z
Custom Sweet Packaging Gift Box Chocolate Boxes Cardboard Paper Packaging Gift Chocolate Box for,0.12-0.29,"Yiwu Tubo Paper Products Co., Ltd.","Min. order: 1,000 pieces",4.9,nil,https://s.alicdn.com/@sc04/kf/H9df07d12a9824039bdcf11f14b277e9ah.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Custom-Sweet-Packaging-Gift-Box-Chocolate_1600862192140.html,2025-02-19T09:42:54.581Z
Brown Chocolate PS Packaging Box Blister 54 Grain Multi-Grid Separated Food Grade Candy Tray For Agriculture Made Of Plastic,0.30,"Shenzhen Life Home Industry Co., Ltd.",Min. order: 400 pieces,5.0,nil,https://s.alicdn.com/@sc04/kf/Hd7e7a20fd8c8406fa7a194bc1fc1f87bn.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Brown-Chocolate-PS-Packaging-Box-Blister_1601277038514.html?s=p,2025-02-19T09:42:54.823Z
Custom Logo Gift Paper Box Packaging Craft Paper Gift Box Wholesale Chocolate Box Packaging,0.20,"Dongguan Daolin Packaging Products Co., Ltd.",Min. order: 500 pieces,4.8,15 sold,https://s.alicdn.com/@sc04/kf/H32ac4abeffb14d8eb617e5d1a0f97f2dQ.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Custom-Logo-Gift-Paper-Box-Packaging_1601269726048.html,2025-02-19T09:42:54.989Z
Gold Foil Matt Box Manufacturer Custom Printed Clear Window Lid Cardboard Pastry Dates Chocolate Gift Packaging Paper,0.28-0.48,"Xuzhou Enjia Packaging Technology Co., Ltd.","Min. order: 5,000 pieces",nil,nil,https://s.alicdn.com/@sc04/kf/Hd95b29ebb6a14e19bacb616e51e0c748C.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Gold-Foil-Matt-Box-Manufacturer-Custom_1600981574341.html?s=p,2025-02-19T09:42:55.141Z
Custom Packaging Box Print Corrugated Paper Boxes Recycled Cardboard Zipper Tear Strip Mailer Shipping Boxes with Custom logo,0.01-0.20,"Guangzhou Inhere Paper Products Co., Ltd.",Min. order: 500 pieces,4.6,"716,425 sold",https://s.alicdn.com/@sc04/kf/H29fc5b2747374ec48bdb0b99b2e466f5v.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Custom-Packaging-Box-Print-Corrugated-Paper_1600052766107.html,2025-02-19T09:42:55.305Z
Recyclable Custom Chocolate Bakery Cake Candy Packaging Boxes Food Carry Paper Box For Packing Small Gift With Ribbon,0.12-0.33,"Dongguan Esion Packaging Co., Ltd.",Min. order: 500 boxes,4.9,111 sold,https://s.alicdn.com/@sc04/kf/H6ab756a4befb4d83962af2f3c209fd6fr.jpg_300x300.jpg,https://www.alibaba.com/product-detail/Recyclable-Custom-Chocolate-Bakery-Cake-Candy_1600851503839.html?s=p,2025-02-19T09:42:55.452Z
